ds,yhat,yhat_lower,yhat_upper
2026-07-11 16:00:00,68.85739862397043,46.21036358623671,91.94076891618256
2026-07-11 17:00:00,68.3285222046122,44.38960130930437,90.59711916631797
2026-07-11 18:00:00,67.91204097314325,46.51582181661759,91.8394101835654
2026-07-11 19:00:00,67.73166454082758,43.35497933871372,89.68329777412798
2026-07-11 20:00:00,67.75793809706884,45.77650750740072,91.48235005743737
2026-07-11 21:00:00,67.86415293675533,46.130787870515306,88.97126229938681
2026-07-11 22:00:00,67.93569686301691,43.21716748135326,89.56757524459235
2026-07-11 23:00:00,67.94088494571149,43.76982229894768,91.41494077630443
2026-07-12 00:00:00,67.91803885412402,44.608725742846715,90.39182515133244
2026-07-12 01:00:00,67.91150790421491,45.45386501358119,91.99961242036129
2026-07-12 02:00:00,67.92555502130844,44.71245130175966,91.3090912642498
2026-07-12 03:00:00,67.93289041608757,44.493465972015386,91.17331855088518
2026-07-12 04:00:00,67.91452075805591,45.223750374104924,91.14588591673211
2026-07-12 05:00:00,67.88176869766868,44.93969676862005,91.34664754374491
2026-07-12 06:00:00,67.86071555692781,44.2759216189338,92.61090645725365
2026-07-12 07:00:00,67.86590115452864,45.03690864673813,92.79393199770159
2026-07-12 08:00:00,67.90051161110037,43.77567122193886,92.60727324964884
2026-07-12 09:00:00,67.98355562078484,45.123942078376324,91.36393848892405
2026-07-12 10:00:00,68.16363142370025,43.858877764022424,92.40308764407285
2026-07-12 11:00:00,68.4840241841168,44.694001013510835,92.43502965805953
2026-07-12 12:00:00,68.91653800889453,44.8130083763191,92.11618402013505
2026-07-12 13:00:00,69.32858929219599,44.85867968318324,91.7253167588302
2026-07-12 14:00:00,69.53482585439149,46.185547035232304,91.10046212310559
2026-07-12 15:00:00,69.41321287392307,45.00929327892629,93.25506088483004
2026-07-12 16:00:00,68.99949828879586,44.8283309243398,93.93024413413356
2026-07-12 17:00:00,68.47898684270623,45.15412531351318,93.63761925841969
2026-07-12 18:00:00,68.07347428348267,43.74976924316802,91.11951351501051
2026-07-12 19:00:00,67.90699691121509,45.4178284458305,91.70843110874037
2026-07-12 20:00:00,67.9504072553858,46.69165325413106,89.94480068623469
2026-07-12 21:00:00,68.07727204821491,43.33929154627105,91.75953486076402
2026-07-12 22:00:00,68.17320371935446,43.8033357819675,92.02441335528704
2026-07-12 23:00:00,68.20667787597134,46.10809778138518,92.72473198585361
2026-07-13 00:00:00,68.21611090669776,44.469023405308455,90.2413336310856
2026-07-13 01:00:00,68.24588666322981,43.4955720849889,91.01633417002009
2026-07-13 02:00:00,68.30024652836778,45.68799678946402,91.0594435398365
2026-07-13 03:00:00,68.3518209313678,45.57619223585364,91.76417963797107
2026-07-13 04:00:00,68.38147313763713,44.02090654857536,91.84267929234836
2026-07-13 05:00:00,68.40031654149463,44.222089030923804,92.79289649407627
2026-07-13 06:00:00,68.43416083903774,44.072592415662406,90.82055160230115
2026-07-13 07:00:00,68.49721755618373,44.50119796743629,91.93669839110181
2026-07-13 08:00:00,68.59229092873083,44.96527276228671,89.50798800646963
2026-07-13 09:00:00,68.73795452101871,45.6146323930737,92.74240016295398
2026-07-13 10:00:00,68.9823210088498,45.38503771859464,91.45774706950871
2026-07-13 11:00:00,69.368149346959,48.49693044333345,93.35529569030889
2026-07-13 12:00:00,69.86669123754986,48.03721163711455,92.70399956589752
2026-07-13 13:00:00,70.34479515180557,45.76257824603087,92.40905483387087
2026-07-13 14:00:00,70.61652564990416,47.87951240415107,93.19061310687958
2026-07-13 15:00:00,70.55924151298612,46.51370405182964,93.19593133662407
2026-07-13 16:00:00,70.2080564308739,46.8744851605083,93.2294616357381
2026-07-13 17:00:00,69.74762183431521,48.714572123001254,92.37190112183387
2026-07-13 18:00:00,69.39908356117043,47.06247159314366,92.09774548942404
2026-07-13 19:00:00,69.28585661430724,46.57048284356715,92.77251930835952
2026-07-13 20:00:00,69.37821572856652,44.236194313311394,93.43998879870699
2026-07-13 21:00:00,69.54919360472557,46.67607417580153,94.05328591027798
2026-07-13 22:00:00,69.68390544104922,48.01777573621884,93.2736047166092
2026-07-13 23:00:00,69.75036405132558,47.85858812694892,92.50702836478891
2026-07-14 00:00:00,69.78656548115625,46.62977076216325,93.38905640042607
2026-07-14 01:00:00,69.83652975704176,47.88973954974036,93.00267122934336
2026-07-14 02:00:00,69.90420206910464,47.44760651661852,93.71992237131828
2026-07-14 03:00:00,69.96198761263959,46.551526278693935,93.35934348482664
2026-07-14 04:00:00,69.9905938790995,46.29804797708983,93.58816973418116
2026-07-14 05:00:00,70.00104794317272,46.31519010348171,93.85366570855327
2026-07-14 06:00:00,70.01914664160194,47.01296113944682,93.9376579527493
2026-07-14 07:00:00,70.0591666108843,46.56293859568764,92.79837681417419
2026-07-14 08:00:00,70.12405533613996,46.68525469629094,93.76008015599558
2026-07-14 09:00:00,70.23260352441085,47.19885872328988,93.28096258590654
2026-07-14 10:00:00,70.4332114665335,48.069376403883496,93.39967724778906
2026-07-14 11:00:00,70.76899819209247,47.179850114627655,94.52261492705975
2026-07-14 12:00:00,71.21165310378075,47.95959300202443,92.68147912850539
2026-07-14 13:00:00,71.62854001703052,45.47648802534325,93.72231776801587
2026-07-14 14:00:00,71.83430475273876,49.013017702520244,94.736280588756
2026-07-14 15:00:00,71.70693245264268,47.931062897949495,93.87692623514828
2026-07-14 16:00:00,71.28218958411013,46.21082775170499,94.03484637187901
2026-07-14 17:00:00,70.74540080479325,49.655073442137585,92.69803861609331
2026-07-14 18:00:00,70.31841273750528,48.317479806459104,93.89525271429956
2026-07-14 19:00:00,70.12537815954099,46.38581916796434,94.9567067372334
2026-07-14 20:00:00,70.13734545579511,44.725050540876865,93.32487242920949
2026-07-14 21:00:00,70.22814107943353,49.120667769480676,94.67990781741045
2026-07-14 22:00:00,70.2836712547763,48.13789040069638,92.87442999672312
2026-07-14 23:00:00,70.27271923103164,46.12028533778517,92.46844528215595
2026-07-15 00:00:00,70.23402396502094,47.686546598464005,91.80947679961541
2026-07-15 01:00:00,70.21232073373935,45.66785883057187,92.34050344171482
2026-07-15 02:00:00,70.21224014707093,47.6680109659717,93.99177881462586
2026-07-15 03:00:00,70.20683411686841,46.71365149349068,93.89129305747534
2026-07-15 04:00:00,70.1774056901763,47.31166932546394,92.9628529704984
2026-07-15 05:00:00,70.13551675036607,48.30646547879271,93.10133485847878
2026-07-15 06:00:00,70.10743412226114,47.25869081795288,92.02190876035128
2026-07-15 07:00:00,70.10783764527707,47.851412892135805,94.47453517727972
2026-07-15 08:00:00,70.14000660655539,46.41416368733443,92.92976076823446
2026-07-15 09:00:00,70.2229848385514,46.22419007581255,92.61686085062158
2026-07-15 10:00:00,70.40534242644513,47.74769344217371,95.87112786854753
2026-07-15 11:00:00,70.73028743493016,48.035240305307376,94.58498198587279
2026-07-15 12:00:00,71.16952510930261,46.63306775709598,94.61758466831441
2026-07-15 13:00:00,71.59036612729238,48.93053099722901,93.69352020223724
2026-07-15 14:00:00,71.80732840557185,50.697197696339536,93.68471488069038
2026-07-15 15:00:00,71.69818122032211,47.89702885785686,96.21891899250396
2026-07-15 16:00:00,71.29837774359326,47.830605142047254,95.18449510935602
2026-07-15 17:00:00,70.79283663999348,47.00358966900412,93.96045824303002
2026-07-15 18:00:00,70.40292501018745,47.74351932709376,92.36101858569003
2026-07-15 19:00:00,70.25226528863303,46.97196770790483,93.20632277375172
2026-07-15 20:00:00,70.31133792013178,46.489748329358456,92.89533873510392
2026-07-15 21:00:00,70.45336327414867,46.692201225503354,92.93638906128413
2026-07-15 22:00:00,70.5635964536873,49.403751255328835,93.61115301100124
2026-07-15 23:00:00,70.61012313745296,48.73336641839823,92.92061753143216
2026-07-16 00:00:00,70.63094810235619,46.43874906103612,92.12507031845314
2026-07-16 01:00:00,70.67005259297022,47.967365447497336,93.89530875176075
2026-07-16 02:00:00,70.7313079754014,47.77058383162195,93.3957643670822
2026-07-16 03:00:00,70.78700936103536,48.82774358017554,95.6892362225778
2026-07-16 04:00:00,70.81770902712117,47.92626236790062,94.7941480873875
2026-07-16 05:00:00,70.83422990270957,47.01730038837296,93.56407407220611
2026-07-16 06:00:00,70.86212211268935,47.2638869962582,93.63019865257014
2026-07-16 07:00:00,70.91538256635012,48.183492269494764,95.46779539631257
2026-07-16 08:00:00,70.99664906211429,48.17144410235029,93.24814605055342
2026-07-16 09:00:00,71.12436905687547,46.60346654918635,92.92313292742621
2026-07-16 10:00:00,71.34656619652846,48.78708426230151,95.50128791601836
2026-07-16 11:00:00,71.7059625102949,50.35125142260588,94.75715262518493
2026-07-16 12:00:00,72.17385139964551,46.751070853907876,95.90984838414576
2026-07-16 13:00:00,72.617214575519,49.65510056650617,96.21909543373239
2026-07-16 14:00:00,72.85032075429653,49.458517004806446,95.84106739828879
2026-07-16 15:00:00,72.75075743146988,50.37852057926889,97.70328822124958
2026-07-16 16:00:00,72.35385296296592,50.86479484978243,95.47934888342519
2026-07-16 17:00:00,71.84446008937111,49.01512775104734,94.13011556633617
2026-07-16 18:00:00,71.44395346138441,49.59684391253056,95.41265879593641
2026-07-16 19:00:00,71.2760529387551,47.97396477345035,93.1237531613864
2026-07-16 20:00:00,71.31143154086391,48.84675319351177,93.61565069720693
2026-07-16 21:00:00,71.4235873239285,48.52169012065575,95.15650526151657
2026-07-16 22:00:00,71.49812038284922,48.66593021334724,93.78153539171167
2026-07-16 23:00:00,71.50351508161417,47.90317776804858,93.81981416559674
2026-07-17 00:00:00,71.47822508007168,48.53052955037191,92.75340345925721
2026-07-17 01:00:00,71.46673315421975,47.15563791666732,92.89797173547453
2026-07-17 02:00:00,71.47346439067887,48.01786209014883,94.30999955295322
2026-07-17 03:00:00,71.47131175595749,48.09642659160385,95.1102902367611
2026-07-17 04:00:00,71.44145697925624,48.94217598577917,96.18727704491528
2026-07-17 05:00:00,71.3953734790638,46.70950383773284,94.46248350917519
2026-07-17 06:00:00,71.3592769823298,48.81512284083268,95.63581632302238
2026-07-17 07:00:00,71.34784044448658,48.71690382318663,95.53659579519761
2026-07-17 08:00:00,71.36438001695896,47.948714040791266,92.9259222440064
2026-07-17 09:00:00,71.4280122463664,48.00716826262561,95.43970156712075
2026-07-17 10:00:00,71.58741093630827,49.389467007308774,94.53036218310017
2026-07-17 11:00:00,71.8859262408463,49.49585950803694,93.60758574615379
2026-07-17 12:00:00,72.29545895801513,48.24657891571977,93.25807441728816
2026-07-17 13:00:00,72.68357490222749,49.40769279851771,96.67101169652894
2026-07-17 14:00:00,72.86509060412641,48.077199769014825,94.74093344402274
2026-07-17 15:00:00,72.71808433074692,47.128030480506105,94.64748248741881
2026-07-17 16:00:00,72.27830088081781,48.74990015783183,95.69914379685312
2026-07-17 17:00:00,71.73093185577332,48.65741985403903,95.65526680950325
2026-07-17 18:00:00,71.29762429314397,48.34036130004548,94.43292137554954
2026-07-17 19:00:00,71.10231863181426,47.231097392198414,93.96316487403338
2026-07-17 20:00:00,71.11586195372729,48.82798719866952,94.41131488859178
2026-07-17 21:00:00,71.21187158280668,47.95229549597316,93.65944989927422
2026-07-17 22:00:00,71.27599774815793,46.83403770892351,96.04953046613325
2026-07-17 23:00:00,71.27669732861834,49.4398267891162,93.71179986032614
2026-07-18 00:00:00,71.25232209299233,48.071504338656055,94.06515096755841
2026-07-18 01:00:00,71.24718917106334,47.84877645951807,93.91142108521028
2026-07-18 02:00:00,71.26550336770386,48.28917128490938,93.45745940063468
2026-07-18 03:00:00,71.27988550796393,46.51133076671208,95.15073057036682
2026-07-18 04:00:00,71.27119271965378,46.90172410745306,94.75820498639628
2026-07-18 05:00:00,71.2505236891148,47.54032357715278,93.79875551159897
2026-07-18 06:00:00,71.24367702658213,49.35633564085673,94.27502549091199
2026-07-18 07:00:00,71.26487579366054,45.36179036876541,97.90717555593159
2026-07-18 08:00:00,71.31696003063834,47.33095289962151,95.40344859993436
2026-07-18 09:00:00,71.41854731413366,48.837847047504106,94.65351147293701
2026-07-18 10:00:00,71.6177949194013,49.662967112399706,96.25405896512802
2026-07-18 11:00:00,71.95753063187854,47.498214421009095,94.94319966730303
2026-07-18 12:00:00,72.40914282537327,46.4871354505241,96.48930559443939
2026-07-18 13:00:00,72.83970622790652,47.80827832496109,96.26054030069373
2026-07-18 14:00:00,73.06356788555676,48.73586351829275,96.03371733446593
2026-07-18 15:00:00,72.9583498248281,52.11780396504141,97.69678699175711
2026-07-18 16:00:00,72.55934793848347,49.666680265517854,94.98802912588553
2026-07-18 17:00:00,72.05131921941631,49.34532686347158,95.92395176084887
2026-07-18 18:00:00,71.65551043193943,48.03138855114289,95.42881677296343
2026-07-18 19:00:00,71.4955182778347,47.143746421990144,94.09704387552547
2026-07-18 20:00:00,71.54191397806002,47.680012195839744,92.4925715454385
2026-07-18 21:00:00,71.66810308498201,49.28142610917763,95.05380983159816
2026-07-18 22:00:00,71.75957669054534,47.14720814306359,94.88686034435175
2026-07-18 23:00:00,71.784677930009,48.13420442334354,96.34894013690356
2026-07-19 00:00:00,71.7816930338496,49.81309936794824,97.35088457507983
2026-07-19 01:00:00,71.79493041261455,48.82755800263124,95.1469365175196
2026-07-19 02:00:00,71.82864845268912,50.22989570407717,95.06785456493078
2026-07-19 03:00:00,71.85558145177323,48.30744048031991,95.1097803816974
2026-07-19 04:00:00,71.85675264284697,48.336202540751444,94.84099274646975
2026-07-19 05:00:00,71.84347374046084,47.50524004497551,95.21522531185154
2026-07-19 06:00:00,71.84180174388796,49.51175362765177,95.6813196170413
2026-07-19 07:00:00,71.86626262138415,48.02447070573196,94.75177891445088
2026-07-19 08:00:00,71.92003894529603,49.92306769957169,95.51495535114941
2026-07-19 09:00:00,72.02212150959646,47.45496614272185,93.78880445965001
2026-07-19 10:00:00,72.2210638124354,47.49400223882906,95.22043789787757
2026-07-19 11:00:00,72.56011109779811,51.368367973489995,95.12251192658755
2026-07-19 12:00:00,73.01109240273645,49.52644177350009,96.39368515998721
2026-07-19 13:00:00,73.44154375752677,49.93568237589182,94.4264149878776
2026-07-19 14:00:00,73.66628049690257,50.854840341811624,96.72435203478389
2026-07-19 15:00:00,73.56337787639218,47.62571618323029,95.87638481857458
2026-07-19 16:00:00,73.16855076979587,49.73660116694514,94.00043156875894
2026-07-19 17:00:00,72.66693517436845,49.01698988309608,95.43309989612341
2026-07-19 18:00:00,72.2801249842887,50.18739189873236,97.15662275770958
2026-07-19 19:00:00,72.13204333669324,50.08358123720359,96.34687301378385
2026-07-19 20:00:00,72.1935685753572,47.34421227929504,95.7874322754467
2026-07-19 21:00:00,72.33838151374701,48.667907985686675,93.52839532065634
2026-07-19 22:00:00,72.45219773940373,48.287453703093334,96.15413567235728
2026-07-19 23:00:00,72.50352084303528,49.70407210979678,96.45070901010146
2026-07-20 00:00:00,72.53073174471912,51.66977463877976,95.76494072417664
2026-07-20 01:00:00,72.57817341553599,50.33112534667015,96.16935970054125
2026-07-20 02:00:00,72.65008278036964,49.70690613795574,97.58251124483161
2026-07-20 03:00:00,72.71911449371072,49.1130384209064,96.85344475990638
2026-07-20 04:00:00,72.76614858005021,49.948592430488155,95.4217241040406
2026-07-20 05:00:00,72.80228775023612,50.0238037764232,95.01420033324479
2026-07-20 06:00:00,72.85331768555042,49.963844121853064,95.95810425485449
2026-07-20 07:00:00,72.93343642280081,51.48413124420377,97.26718729350821
2026-07-20 08:00:00,73.04544506142554,50.01559894078022,96.24120742798887
2026-07-20 09:00:00,73.20789972460294,50.325173383937624,97.10161559072016
2026-07-20 10:00:00,73.4688688480938,50.1022848783309,95.70122661948068
2026-07-20 11:00:00,73.8710720063961,49.97703276997546,97.55340949040101
2026-07-20 12:00:00,74.38578640476291,51.3186796599489,97.56726769343521
2026-07-20 13:00:00,74.87998075033782,51.26502765697171,98.12971427343379
2026-07-20 14:00:00,75.167887738243,52.25777463837745,99.66882922215683
2026-07-20 15:00:00,75.12697686148262,53.27298206695233,99.4636133124822
2026-07-20 16:00:00,74.7923293877546,51.017572894786866,97.9324610677518
2026-07-20 17:00:00,74.34842864381707,52.233354564196716,96.93534400995597
2026-07-20 18:00:00,74.01621924952917,49.61007020879759,95.11539895456517
2026-07-20 19:00:00,73.9190036666223,49.7342168411888,97.17931368400028
2026-07-20 20:00:00,74.02708304519619,49.97257621692966,98.87243606739038
2026-07-20 21:00:00,74.21360474057748,52.264299981126996,96.13916436835926
2026-07-20 22:00:00,74.36378764803787,52.445767381722455,96.39108542080048
2026-07-20 23:00:00,74.4456730635939,52.20789964791915,97.9221576115973
